314;4314;Alletrol Compositum salep mata;5;3;TUB;ETC2;11000;17000;01/30/25;ket
315;4315;Bronchifar;0;3;STRIP;OTC1;0;0;01/30/25;ket
316;4316;Fasiprim Susp;6;2;BTL;ETC2;4950;13000;01/30/25;ket
317;4317;Helixime Syr;4;2;BTL;ETC2;12000;35000;01/30/25;ket
318;4318;Lostacef 125 Dry Syr;-1;2;BTL;ETC1;7961;30000;01/30/25;ket
319;4319;Lostacef 250 Dry Syr;4;2;BTL;ETC1;11220;40000;01/30/25;ket
320;4320;Neosma Expectoran Syr;3;2;BTL;ETC2;4908;14000;01/30/25;ket
321;4321;Yusimox Dry Syr;8;2;BTL;ETC1;4331;12000;01/30/25;ket
322;4322;Yusimox Forte Dry Syr;7;2;BTL;ETC1;6270;20000;01/30/25;ket
323;4323;Vesperum Drops;8;2;BTL;ETC2;13752;30000;01/30/25;ket
324;4324;Acifar Cream;5;2;TUB;ETC3;7940;16000;01/30/25;ket
325;4325;Elomox Cream;5;2;TUB;OTC3;7837;23000;01/30/25;ket
326;4326;Polofar Plus Tab;80;30;TAB;ETC1;197;600;01/30/25;ket
327;4327;Oxicobal;70;30;TAB;ETC1;452;1300;01/30/25;ket
328;4328;Odanostin Tab;100;10;TAB;ETC1;1244;3500;01/30/25;ket
329;4329;Neosma Tab;130;30;TAB;ETC1;201;600;01/30/25;ket
330;4330;Lokev tab;120;10;KAPS;ETC1;446;1700;01/30/25;ket
331;4331;Faxiden 20;90;30;KPL;ETC1;211;600;01/30/25;ket
332;4332;Ventolin Nebules 2,5mg;3;2;STRIP;ETC1;54500;65000;01/30/25;ket
333;4333;Ventolin Inhaler;4;2;BTL;ETC2;120000;145000;01/30/25;ket
334;4334;Nestacort 2,5%;9;2;TUB;ETC3;5243;16000;01/30/25;ket
335;4335;Apialys Drops 10ml;3;1;BTL;OTC2;41800;55000;01/30/25;ket
336;4336;Paramex Biru;53;3;STRIP;OTC1;2000;2500;01/30/25;ket
337;4337;Armacort Cream;5;3;TUB;ETC3;6517;17000;01/30/25;ket
338;4338;Dermifar Cream;6;0;TUB;OTC3;3632;10500;01/30/25;ket
339;4339;Hico Gel;4;2;TUB;OTC3;12995;22000;01/30/25;ket
340;4340;Lespain Cream;3;3;TUB;OTC3;5898;8000;01/30/25;ket
341;4341;Orsaderm Cream;7;0;TUB;ETC3;3588;7000;01/30/25;ket
342;4342;Bromifar;10;5;STRIP;OTC1;1196;5000;01/30/25;ket
343;4343;Cydifar;100;30;KPL;ETC1;104;300;01/30/25;ket
344;4344;Decotan;4;0;STRIP;OTC1;1359;10000;01/30/25;ket
345;4345;Lecozinc Syrup;5;3;BTL;OTC2;8305;30000;01/30/25;ket
346;4346;Mulsanol Drops;-2;2;BTL;OTC2;11137;19000;01/30/25;ket
347;4347;Kralix Susp;5;0;BTL;ETC2;10808;30000;01/30/25;ket
348;4348;Mulsanol Gold Syr;0;2;BTL;ETC2;11385;15000;01/30/25;ket
349;4349;Dohixat;50;30;TAB;ETC1;396;1000;01/30/25;ket
350;4350;Eltazon tab;40;30;KPL;ETC1;162;450;01/30/25;ket
351;4351;Fasidol Plus;10;0;STRIP;OTC1;2830;7000;01/30/25;ket
352;4352;Glikos 850;110;30;KPL;ETC1;332;1200;01/30/25;ket
353;4353;Lincor Kapsul;8;0;KAPS;ETC1;866;7000;01/30/25;ket
354;4354;Lecozinc Tab;9;3;STRIP;OTC1;2371;10000;01/30/25;ket
355;4355;Odanostin Forte;-30;30;TAB;ETC1;1746;3500;01/30/25;ket
356;4356;Scopma;115;30;TAB;ETC1;986;2800;01/30/25;ket
357;4357;Albendazol 400mg 10x10;-30;30;TAB;ETC1;598;750;01/30/25;ket
358;4358;Isoniazid 300mg;0;30;TAB;ETC1;282;350;01/30/25;ket
359;4359;Guanistrep syr 60ml;9;0;BTL;OTC2;4130;10000;01/30/25;ket
360;4360;Itrabat Syr 100ml;5;0;BTL;OTC2;8030;15000;01/30/25;ket
361;4361;Pimtracol syr lemon;12;0;BTL;OTC2;9650;15000;01/30/25;ket
362;4362;Pimtracol syr cherry;12;0;BTL;OTC2;9650;15000;01/30/25;ket
363;4363;batugin elixir 300ml;0;0;BTL;OTC2;43913;54000;01/30/25;ket
364;4364;Actifed Cough Merah 60ml;4;0;BTL;OTC2;49223;70000;01/30/25;ket
365;4365;Actifed Plus Hijau 60ml;-6;3;BTL;OTC2;52500;61000;01/30/25;ket
366;4366;Actifed Syr Kuning 60ml;8;3;BTL;OTC2;49224;58000;01/30/25;ket
367;4367;Becom C;13;3;STRIP;OTC1;16978;20000;01/30/25;ket
368;4368;Becomzet;12;3;STRIP;OTC1;22407;27000;01/30/25;ket
369;4369;Caladine Powder Original 100gr;0;0;BTL;OTC3;13970;16000;01/30/25;ket
370;4370;Caladine Lotion 95ml;4;0;BTL;OTC3;19250;23000;01/30/25;ket
371;4371;Cataflam 50mg;52;10;TAB;ETC1;6430;8000;01/30/25;ket
372;4372;Daktarin 5gr;5;1;TUB;OTC3;21890;26000;01/30/25;ket
373;4373;Decolsin caps;13;1;STRIP;OTC1;2332;3000;01/30/25;ket
374;4374;Degirol 4's;0;3;STRIP;OTC1;4603;5500;01/30/25;ket
375;4375;Enkasari Herbal 120ml;0;1;BTL;OTC2;17860;22000;01/30/25;ket
376;4376;Fitkom 21's tab Orange;3;1;BTL;OTC1;12212;15000;01/30/25;ket
377;4377;Fitkom 21's tab Strawberry;3;1;BTL;OTC1;12212;15000;01/30/25;ket
378;4378;Lactacyd Feminine 60ml;0;1;BTL;OTC3;25179;30000;01/30/25;ket
379;4379;Lactacyd Feminine 150ml;6;1;BTL;OTC3;57090;68000;01/30/25;ket
380;4380;Mecobalamin 500mcg kaps;290;10;KAPS;ETC1;253;1200;01/30/25;ket
381;4381;Genalog Cream 5gr;16;3;TUB;ETC3;13200;30000;01/30/25;ket
382;4382;Rodemin Powder Lavender 100gr;1;3;BTL;ETC1;12100;15000;01/30/25;ket
383;4383;Rodemin Powder Eucalyptus;2;3;BTL;ETC1;12100;15000;01/30/25;ket
384;4384;Simvastatin 20;80;30;TAB;ETC1;234;1300;01/30/25;ket
385;4385;Callusol;2;2;BTL;OTC3;28000;35000;01/30/25;ket
386;4386;Etoricoxib 60mg tab;0;30;TAB;ETC1;3465;5000;01/30/25;ket
387;4387;Etoricoxib 90mg tab;53;30;TAB;ETC1;4950;7000;01/30/25;ket
388;4388;Dexketoprofen 25mg;0;20;TAB;ETC1;2805;4600;01/30/25;ket
389;4389;Caladine Powder 60g Active Fresh;2;1;BTL;OTC3;10282;12000;01/30/25;ket
390;4390;Caladine Powder 60g Original;1;1;BTL;OTC3;11300;13000;01/30/25;ket
391;4391;Caladine Powder 60g Soft Comfort;2;1;BTL;OTC3;9375;11000;01/30/25;ket
392;4392;Fatigon Spirit;15;3;STRIP;OTC1;6333;8000;01/30/25;ket
393;4393;Cendo Cenfresh 5ml;3;2;BTL;ETC2;36444;49000;01/30/25;ket
394;4394;Cendo Lyteers15cc;3;2;BTL;ETC2;24750;32000;01/30/25;ket
395;4395;Cendo Xitrol Minidose;5;2;STRIP;ETC2;26813;34500;01/30/25;ket
396;4396;Isoniazid 100mg;280;30;TAB;ETC1;132;200;01/30/25;ket
397;4397;Diapet 4's;0;0;STRIP;HRB1;2000;2500;01/30/25;ket
398;4398;KSR 600mg;10;0;TAB;ETC1;3410;4000;01/30/25;ket
399;4399;Metformin 850;70;30;TAB;ETC1;280;400;01/30/25;ket
400;4400;Gliquidone 30mg;-10;30;TAB;ETC1;1250;2000;01/30/25;ket
401;4401;Ecosol RL;10;1;BTL;ETC2;10500;15000;01/30/25;ket
402;4402;NaCl 0,9% 500 ml Braun;0;3;BTL;ETC2;9500;15000;01/30/25;ket
403;4403;Eyevit Tab;5;3;STRIP;OTC1;28958;35000;01/30/25;ket
404;4404;Apialys Syr 100ml;5;3;BTL;OTC2;34485;45000;01/30/25;ket
405;4405;Atorvastatin 20mg 6's;120;10;TAB;ETC1;1167;5000;01/30/25;ket
406;4406;Omecal+D;9;30;STRIP;OTC1;1320;3500;01/30/25;ket
407;4407;Nizogen Cream 2%;4;5;TUB;ETC3;4180;18000;01/30/25;ket
408;4408;Sulfatgen Syr 100ml;5;2;BTL;ETC2;17600;70000;01/30/25;ket
409;4409;Genbrox Syr 60ml;7;3;BTL;ETC2;3190;22000;01/30/25;ket
410;4410;Mefenamic Acid 500mg NOVAPHARIN;150;30;TAB;ETC1;180;500;01/30/25;ket
411;4411;Genlipid 20mg;30;20;KAPS;ETC1;1467;7000;01/30/25;ket
412;4412;Antasida Doen tab;7;30;STRIP;OTC1;847;2000;01/30/25;ket
413;4413;Genamox 500mg;140;30;TAB;ETC1;374;1500;01/30/25;ket
414;4414;IPI Vitamin C 45 Tablet;13;3;POT;OTC1;5414;10000;01/30/25;ket
415;4415;Promina Bubur Bayi Beras Merah;3;1;BOX;SUSU;11915;20000;01/30/25;ket
416;4416;Promina Bubur Bayi Ayam Kampung Brocoli;0;1;BOX;SUSU;14070;20000;01/30/25;ket
417;4417;Promina Bubur Ayam Tomat;1;1;BOX;SUSU;15600;20000;01/30/25;ket
418;4418;Promina Arrowroot Biscuit;1;1;BOX;SUSU;14975;18000;01/30/25;ket
419;4419;SGM BBLR 200g;2;1;BOX;SUSU;37800;44000;01/30/25;ket
420;4420;SGM LLM 200g;3;1;BOX;SUSU;32985;38000;01/30/25;ket
421;4421;SGM Ananda 400g 0-6bulan;3;1;BOX;SUSU;37400;43000;01/30/25;ket
422;4422;SGM Ananda 150g 0-6bulan;0;1;BOX;SUSU;13885;15000;01/30/25;ket
423;4423;SGM Ananda 150g 6-12bulan;0;1;BOX;SUSU;13885;15000;01/30/25;ket
424;4424;SGM Explor 400 vanila;0;1;BOX;SUSU;36935;40000;01/30/25;ket
425;4425;SGM Explor 400 madu;1;1;BOX;SUSU;35785;40000;01/30/25;ket
426;4426;ZEE 350 Cho;0;1;BOX;SUSU;35275;43000;01/30/25;ket
427;4427;Prenagen MOM 200 vanila;1;1;BOX;SUSU;40400;45000;01/30/25;ket
428;4428;Prenagen MOM 200 Coklat;0;1;BOX;SUSU;40400;45000;01/30/25;ket
429;4429;Prenagen Emesis Vanila;1;1;BOX;SUSU;42500;47000;01/30/25;ket
430;4430;Prenagen Emesis 200 coklat;1;1;BOX;SUSU;42500;47000;01/30/25;ket
431;4431;Milna GM 120g SM Ayam;0;1;BOX;SUSU;21650;25000;01/30/25;ket
432;4432;Milna Bubur Tim AT;0;1;BOX;SUSU;15175;19000;01/30/25;ket
433;4433;SUN Jeruk, Apel & Pisang 120g;1;1;BOX;SUSU;6625;10000;01/30/25;ket
434;4434;SUN Pisang Susu 120g;0;1;BOX;SUSU;7000;10000;01/30/25;ket
435;4435;SUN Kacang Hijau 120g;1;1;BOX;SUSU;7000;10000;01/30/25;ket
436;4436;Tolak Angin Cair 5 Sachet/Box;0;1;BOX;OTC2;13800;17000;01/30/25;ket
437;4437;Imboost Syr Kids 60ml;3;2;BTL;OTC2;35000;42000;01/30/25;ket
438;4438;Imboost Force Syr 60ml;2;2;BTL;OTC2;55813;75000;01/30/25;ket
439;4439;Imboost Force Tab;12;2;STRIP;OTC1;57411;75000;01/30/25;ket
440;4440;Vitacid CR 0,1% 20g;0;3;TUB;ETC3;42583;58000;01/30/25;ket
441;4441;Polysilane Tab;4;50;STRIP;OTC1;8192;11000;01/30/25;ket
442;4442;Cendo Timol 0,5% Miinidise;2;30;STRIP;ETC2;23175;59000;01/30/25;ket
443;4443;Transpulmin BB Baby 10g;4;3;TUB;OTC3;45408;56000;01/30/25;ket
444;4444;Transpulmin BB Baby 20g;7;3;TUB;OTC3;60836;77000;01/30/25;ket
445;4445;Transpulmin Balsem Kids 10g;3;3;TUB;OTC3;42126;57000;01/30/25;ket
446;4446;Transpulmin Balsem Kids 20g;3;3;TUB;OTC3;55100;75000;01/30/25;ket
447;4447;Betadine Antiseptic Solution 15ml;0;3;BTL;OTC3;11133;15000;01/30/25;ket
448;4448;Oxyvell 30 Kapsul;3;3;STRIP;OTC1;35574;44000;01/30/25;ket
449;4449;CDR EFF 15's;8;2;BTL;OTC1;53955;60000;01/30/25;ket
450;4450;CDR EFF 20's;9;3;BOX;OTC1;72533;85000;01/30/25;ket
451;4451;CDR EFF In Box (12 Strip);5;3;STRIP;OTC1;8138;12000;01/30/25;ket
452;4452;Dextamine Tab;60;30;TAB;ETC1;1815;2200;01/30/25;ket
453;4453;Dolo Neurobion Tab;10;2;STRIP;OTC1;19110;22000;01/30/25;ket
454;4454;Dulcolax Suppositoria 5's;7;3;STRIP;ETC5;22693;30000;01/30/25;ket
455;4455;Laserin Madu 100 ml;5;3;BTL;HRB2;18399;22000;01/30/25;ket
456;4456;Laserin Syr 110 ml;4;3;BTL;HRB2;17975;22000;01/30/25;ket
457;4457;Mucos Drops 20 ml;4;3;BTL;ETC2;37950;47000;01/30/25;ket
458;4458;Ponstan 500 FCT;27;30;TAB;ETC1;2586;3000;01/30/25;ket
459;4459;Primolut N Tab;-17;30;TAB;ETC1;5807;10000;01/30/25;ket
460;4460;Pro TB 2 28's;0;50;TAB;ETC1;7246;9000;01/30/25;ket
461;4461;Pro TB 4 28's;0;50;TAB;ETC1;5427;6700;01/30/25;ket
462;4462;Promag Tab 12's;0;3;STRIP;OTC1;6417;8000;01/30/25;ket
463;4463;Scott's Orig 200ml;0;0;BTL;OTC2;37910;0;01/30/25;ket
464;4464;Scott's Emulsio Orig 400ml;4;1;BTL;OTC2;67064;75000;01/30/25;ket
465;4465;Stimuno Grape 60ml;0;3;BTL;OTC2;24833;30000;01/30/25;ket
466;4466;Stimuno Orange Berry 60ml;0;0;BTL;OTC2;24336;0;01/30/25;ket
467;4467;Stimuno Syr Ori 60ml;0;3;BTL;OTC2;24336;30000;01/30/25;ket
468;4468;Strocain P 100's 400mg;5;3;STRIP;OTC1;23298;29000;01/30/25;ket
469;4469;Batugin Elix 120ml;3;1;BTL;HRB2;24291;30000;01/30/25;ket
470;4470;Bepanthen Oint 20gr;0;2;TUB;OTC3;56199;64000;01/30/25;ket
471;4471;Betason N Cream 5g;-1;3;TUB;ETC3;14823;20000;01/30/25;ket
472;4472;Burnazin Cream 35g;2;3;TUB;ETC3;61793;72500;01/30/25;ket
473;4473;Counterpain 15 gr;2;2;TUB;OTC3;23320;27000;01/30/25;ket
474;4474;Counterpain Cool 15 gr;3;2;TUB;OTC3;24530;28000;01/30/25;ket
475;4475;Counterpain Cool 30 gr;4;3;TUB;OTC3;39710;50000;01/30/25;ket
476;4476;Cream otot geliga 30 gr;3;1;TUB;OTC3;9208;12000;01/30/25;ket
477;4477;Cream otot geliga 60 gr;0;0;POT;OTC3;21541;0;01/30/25;ket
478;4478;Curvit 60 ml;3;3;BTL;OTC2;24915;30000;01/30/25;ket
479;4479;Emla Cream 50 mg;3;1;TUB;ETC3;55100;75000;01/30/25;ket
480;4480;Enervon C tab 4's;6;3;STRIP;OTC1;4393;7000;01/30/25;ket
481;4481;Enervon C tab 30;3;2;BTL;OTC1;32351;45000;01/30/25;ket
482;4482;Enkasari pepermint 100 ml;0;0;BTL;OTC2;9405;0;01/30/25;ket
483;4483;Enkasari Pepermint 250 ml;0;0;BTL;OTC2;17243;0;01/30/25;ket
484;4484;Hemaviton 30's;0;0;BTL;OTC1;28576;0;01/30/25;ket
485;4485;Hemaviton Act Box;6;50;STRIP;OTC1;5779;7500;01/30/25;ket
486;4486;Hemobion Kapsul;2;50;STRIP;OTC1;20322;26000;01/30/25;ket
487;4487;Mefinal 500 mg;90;50;TAB;ETC1;1469;1800;01/30/25;ket
488;4488;Minyak Tawon CC;3;1;BTL;OTC3;19206;23000;01/30/25;ket
489;4489;OBH Nellco Spesial 100 ml;4;0;BTL;OTC2;35295;42000;01/30/25;ket
490;4490;OBH Nellco Spesial 55 ml;3;3;BTL;OTC2;26794;34000;01/30/25;ket
491;4491;Otopain Ear Drops;5;1;BTL;ETC2;71775;93000;01/30/25;ket
492;4492;Pharmaton Formula;3;2;STRIP;OTC1;22075;26000;01/30/25;ket
493;4493;Redoxon Blackcurrant 10's;0;3;TUB;OTC1;35197;0;01/30/25;ket
494;4494;Redoxon Strip 2's;14;3;STRIP;OTC1;6729;10000;01/30/25;ket
495;4495;Sakatonik ABC Anggur;0;0;BTL;OTC1;15000;18000;01/30/25;ket
496;4496;Sakatonik ABC Antariksa;1;3;BTL;OTC1;13222;18000;01/30/25;ket
497;4497;Sakatonik Liver 100 ml;0;0;BTL;OTC2;9282;0;01/30/25;ket
498;4498;Sakatonik Liver 310 ml;0;0;BTL;OTC2;22090;0;01/30/25;ket
499;4499;Sakatonik Liver kapl 10's;6;3;STRIP;OTC1;6518;10000;01/30/25;ket
500;4500;Thrombopop Ointmen;4;3;TUB;OTC1;43450;50000;01/30/25;ket
501;4501;Woods Herbal 60ml;4;3;BTL;OTC2;17000;20000;01/30/25;ket
502;4502;Lansoprazole 30mg Ifars;0;20;KAPS;ETC1;637;1500;01/30/25;ket
503;4503;Redoxon Triple Action 15's;0;3;TUB;OTC1;35197;55000;01/30/25;ket
504;4504;Sakatonik ABC Gummy F&V;0;0;SCH;OTC1;7603;0;01/30/25;ket
505;4505;Curcuma DHA Support 60ml (kuning);2;2;BTL;OTC2;12500;17500;01/30/25;ket
506;4506;OB Herbal 100 ml;0;3;BTL;OTC2;17999;22000;01/30/25;ket
507;4507;OBH Combi 60 ml;0;3;BTL;OTC2;10726;14000;01/30/25;ket
508;4508;Chiliplast plester kecil;6;3;UNT;ALK;1500;3000;01/30/25;ket
509;4509;Proris Suppositoria;3;0;PCS;ETC5;5000;10000;01/30/25;ket
510;4510;Sevotam 800mg;0;30;TAB;ETC1;578;0;01/30/25;ket
511;4511;Pyratibi 500mg;200;30;TAB;ETC1;386;1000;01/30/25;ket
512;4512;Etasma tab 2,5mg;0;30;TAB;ETC1;0;0;01/30/25;ket
513;4513;Ampicillin 500mg;0;30;TAB;ETC1;325;0;01/30/25;ket
514;4514;Ranitidine HCL 150mg;200;30;TAB;ETC1;198;300;01/30/25;ket
515;4515;Ethambutol 500mg;0;30;TAB;ETC1;0;0;01/30/25;ket
516;4516;Woods Batuk Berdahak (biru) 100ml;5;3;BTL;OTC2;27500;32000;01/30/25;ket
517;4517;Woods AntiTussive (merah) 100ml;7;3;BTL;OTC2;27500;32000;01/30/25;ket
518;4518;Voltadex 50mg;160;30;TAB;ETC1;495;700;01/30/25;ket
519;4519;Voltadex Gel;4;3;TUB;ETC3;22550;30000;01/30/25;ket
520;4520;Minyak Kayu Putih Caplang 210ml;1;2;BTL;OTC2;62425;70000;01/30/25;ket
521;4521;OBH Itrasal 100ml;8;2;BTL;OTC2;3660;6000;01/30/25;ket
522;4522;Hufagrip Pilek (Biru);6;3;BTL;OTC2;14035;17000;01/30/25;ket
523;4523;Laxing 4's;5;3;STRIP;OTC1;3132;4000;01/30/25;ket
524;4524;Bodrex Tab 10's;8;50;STRIP;OTC1;3395;5000;01/30/25;ket
525;4525;Forumen Ear Drops;6;2;BTL;OTC2;28000;35000;01/30/25;ket
526;4526;Ultraflu PE 4'S;14;3;STRIP;OTC1;2800;4000;01/30/25;ket
527;4527;Alpara syrup 60ml;5;3;BTL;OTC2;10000;15000;01/30/25;ket
528;4528;Incidal-OD kapsul;84;20;KAPS;ETC1;3250;4000;01/30/25;ket
529;4529;Dulcolax 5mg tab 4's;22;3;STRIP;OTC1;7610;10000;01/30/25;ket
530;4530;Neo Napacin 4's;30;3;STRIP;OTC1;2500;4000;01/30/25;ket
531;4531;Alpara tab;30;3;STRIP;OTC1;6666;10000;01/30/25;ket
532;4532;Procold Flu 6's;13;3;STRIP;OTC1;3125;5000;01/30/25;ket
533;4533;Komix Jeruk Nipis 7ml @30sch;0;3;SCH;OTC2;1233;2500;01/30/25;ket
534;4534;Komix Papermint 7ml @30sch;0;3;SCH;OTC2;1233;2500;01/30/25;ket
535;4535;Komix Jahe 7ml @30sch;15;3;SCH;OTC2;1233;2500;01/30/25;ket
536;4536;Komix OBH 7ml @30sch;48;3;SCH;OTC2;1233;2500;01/30/25;ket
537;4537;Sanmol Sirup Forte 60 ml;7;3;BTL;OTC2;27281;36000;01/30/25;ket
538;4538;Allopurinol 300mg;80;30;TAB;ETC1;462;700;01/30/25;ket
539;4539;Fenofibrate 300mg;0;30;TAB;ETC1;4400;5500;01/30/25;ket
540;4540;Glimepiride 3mg;190;30;TAB;ETC1;1320;1800;01/30/25;ket
541;4541;Glimepiride 4mg;150;30;TAB;ETC1;1760;2500;01/30/25;ket
542;4542;Meloxicam 7,5mg;70;30;TAB;ETC1;418;600;01/30/25;ket
543;4543;Aciclovir 400mg;100;30;TAB;ETC1;520;1000;01/30/25;ket
544;4544;Baby Cough Sirup 60ml UNIBEBI;10;3;BTL;OTC2;4000;7000;01/30/25;ket
545;4545;Lelap tab 4's;4;3;STRIP;HRB1;14373;25000;01/30/25;ket
546;4546;Mixagrip Flu & Batuk tab 4's;8;3;STRIP;OTC1;2179;3000;01/30/25;ket
547;4547;Mixagrip Flu tab 4's;8;3;STRIP;OTC1;2000;2500;01/30/25;ket
548;4548;Nature E kaps 4's;6;3;STRIP;OTC1;4161;8000;01/30/25;ket
549;4549;Entrostop tab 12's;8;2;STRIP;OTC1;6375;8000;01/30/25;ket
550;4550;Puyer OSK no.16;20;3;SCH;OTC1;745;1000;01/30/25;ket
551;4551;Antangin JRG tab 4's;10;3;STRIP;HRB1;2509;3000;01/30/25;ket
552;4552;Adem sari;3;3;SCH;MNMK;2100;2500;01/30/25;ket
553;4553;Antangin sirup Junior;16;3;SCH;OTC2;1732;2500;01/30/25;ket
554;4554;Antangin syrup JRG;17;3;SCH;OTC2;2509;3000;01/30/25;ket
555;4555;Antimo dewasa tab 10's;14;3;STRIP;OTC1;3960;5000;01/30/25;ket
556;4556;Bejo Jahe Merah;6;3;SCH;HRB2;2083;3500;01/30/25;ket
557;4557;Bisolvon Extra syrup 60ml;3;3;BTL;OTC2;40829;50000;01/30/25;ket
558;4558;Entrostop syrup anak 10ml;8;3;SCH;HRB2;1833;2500;01/30/25;ket
559;4559;Kalpanax cream 5 g;5;3;POT;OTC3;5700;16000;01/30/25;ket
560;4560;Komix Herbal Jeruk Nipis 15ml @6sch;6;3;SCH;HRB2;1383;3000;01/30/25;ket
561;4561;Komix Kids OBH 5ml @10sch;4;3;SCH;OTC2;890;1500;01/30/25;ket
562;4562;Holisticare Ester C botol 30's;3;2;BTL;OTC1;41218;50000;01/30/25;ket
563;4563;Holisticare Ester C tab 4's;13;3;STRIP;OTC1;5717;8000;01/30/25;ket
564;4564;Tera F tab 10's;16;3;STRIP;OTC1;3800;7500;01/30/25;ket
565;4565;Mylanta tab 10's;14;3;STRIP;OTC1;6600;8000;01/30/25;ket
566;4566;Cavit D3;3;3;STRIP;OTC1;23500;28000;01/30/25;ket
567;4567;Panadol Hijau;8;0;STRIP;OTC1;12291;15000;01/30/25;ket
568;4568;Panadol syr 60ml;0;0;BTL;OTC2;45305;50000;01/30/25;ket
569;4569;BMT GOLD 400 GR;0;0;BOX;PKRT;90552;92000;01/30/25;ket
570;4570;CHIL KID SOYA 300 GR;0;0;BOX;PKRT;84260;90000;01/30/25;ket
571;4571;CHIL SCHOOL SOYA 300 GR;0;0;BOX;PKRT;74960;80000;01/30/25;ket
572;4572;DIABETASOL WAFER CHOCOLATE 2X50 G;0;0;BOX;MN;16321;20000;01/30/25;ket
573;4573;ENTRASOL SENIOR VAN 400 GR;0;0;KLG;PKRT;102951;120000;01/30/25;ket
574;4574;Melanox Forte;4;0;TUB;ETC3;34650;43000;01/30/25;ket
575;4575;Zambuk 8 gr;4;3;PCS;OTC3;14256;17000;01/30/25;ket
576;4576;Betadine Plester Elastis (5);4;3;SCH;OTC3;3702;5000;01/30/25;ket
577;4577;Laserin 60ml;4;3;BTL;HRB2;8873;12000;01/30/25;ket
578;4578;Vitalong C;2;3;BTL;OTC1;39022;47000;01/30/25;ket
579;4579;Promag Tab 10's;12;3;STRIP;OTC1;6416;8000;01/30/25;ket
580;4580;Fatigon 6's Caps;8;3;STRIP;OTC1;5400;6500;01/30/25;ket
581;4581;Neo Rheumacyl Cream 30g HOT (merah);4;3;TUB;OTC3;12500;15000;01/30/25;ket
582;4582;Betadine Feminime Hygiene 60ml;4;2;BTL;ETC2;25333;35000;01/30/25;ket
583;4583;New Diatabs tab 4's;6;3;STRIP;OTC1;2206;3000;01/30/25;ket
584;4584;Herocyn 85g;5;2;BTL;OTC1;10990;14000;01/30/25;ket
585;4585;Vicks sirup dewasa 54ml;8;2;BTL;OTC2;13450;16000;01/30/25;ket
586;4586;Vicks sirup dewasa 27ml;6;2;BTL;OTC2;6659;8000;01/30/25;ket
587;4587;Paratusin syrup 60ml;5;3;BTL;OTC2;31625;40000;01/30/25;ket
588;4588;Paratusin Tab 10's;9;3;STRIP;OTC1;3160;17000;01/30/25;ket
589;4589;Madu TJ Joybee Strawberry 100 ml;5;3;BTL;OTC2;10670;15000;01/30/25;ket
590;4590;Diapet 10's;7;3;STRIP;HRB1;4042;6000;01/30/25;ket
591;4591;Mextril;18;5;STRIP;OTC1;2200;3000;01/30/25;ket
592;4592;Peka;17;3;POT;OTC3;1250;3000;01/30/25;ket
593;4593;Norit;3;3;UNT;HRB1;14483;17000;01/30/25;ket
594;4594;Superhoid;4;0;PCS;ETC5;30000;40000;01/30/25;ket
595;4595;Gastrucid Syrup;8;2;BTL;OTC2;7990;13000;01/30/25;ket
596;4596;Hevit - Plus;1;3;STRIP;OTC1;9900;15000;01/30/25;ket
597;4597;Erlamycetin Salep Mata;5;2;TUB;ETC3;8150;14000;01/30/25;ket
598;4598;Neozep Forte;1;3;STRIP;OTC1;2074;2500;01/30/25;ket
599;4599;Folavit 400;9;3;STRIP;OTC1;9352;13000;01/30/25;ket
600;4600;Vermint 12's;10;2;BTL;OTC1;19000;25000;01/30/25;ket
601;4601;Xonce Orange;25;3;STRIP;OTC1;1600;3000;01/30/25;ket
602;4602;Listerin Freshburst 100 ml;4;2;BTL;PKRT;7480;11000;01/30/25;ket
603;4603;Listerin Coolmint 250 ml;2;2;BTL;PKRT;19305;25000;01/30/25;ket
604;4604;Listerin Original 250 ml;1;2;BTL;PKRT;19305;25000;01/30/25;ket
605;4605;Listerin Burst 250 ml;0;2;BTL;PKRT;19305;25000;01/30/25;ket
606;4606;Minyak Telon Lang 60 ml;2;2;BTL;PKRT;15766;21000;01/30/25;ket
607;4607;Termorex Plus 30ml;12;2;BTL;OTC2;8000;12000;01/30/25;ket
608;4608;Cinolon Cream 10g;0;3;TUB;ETC3;17679;23000;01/30/25;ket
609;4609;Betadine Oint 10g;2;3;TUB;OTC3;18854;23000;01/30/25;ket
610;4610;Tolak Angin Sugar Free;0;2;SCH;OTC2;3098;4000;01/30/25;ket
611;4611;Lelap Strip 4's New;11;3;STRIP;HRB1;10823;25000;01/30/25;ket
612;4612;Kapsida Tab 12's;5;1;BTL;HRB1;17482;20000;01/30/25;ket
613;4613;Sanmol Forte Tablet;18;3;STRIP;OTC1;1466;3000;01/30/25;ket
614;4614;Blackmores Vitamin C 500;5;2;BTL;OTC1;113000;170000;01/30/25;ket
615;4615;Anvomer B6;72;30;TAB;ETC1;2587;4000;01/30/25;ket
616;4616;Vitamam 1;9;3;STRIP;ETC1;32340;55000;01/30/25;ket
617;4617;Vitamam 2;4;3;STRIP;ETC1;25872;45000;01/30/25;ket
618;4618;Vitamam 3;2;3;STRIP;ETC1;25872;45000;01/30/25;ket
619;4619;Duphaston 10mg;3;2;STRIP;ETC1;352465;460000;01/30/25;ket
620;4620;Madu Angkak 290 g;1;2;BTL;HRB2;55000;65000;01/30/25;ket
